"horas_do_dia","transacoes","classificador"
23.0,153.35,0
23.0,67.80,0
23.0,6.69,0
23.0,980.96,0
23.0,54.10,0
23.0,120.95,0
23.0,45.75,0
23.0,83.89,0
23.0,3.93,0
23.0,993.02,0
23.0,59.99,0
23.0,24.81,0
23.0,40.59,0
23.0,18.60,0
23.0,0.99,0
23.0,105.17,0
23.0,17.40,0
23.0,36.92,0
23.0,207.04,0
23.0,105.43,0
23.0,41.09,0
23.0,116.00,0
23.0,161.50,0
23.0,12.60,0
23.0,85.25,0
23.0,286.49,0
23.0,9.98,0
23.0,2.92,0
23.0,5.55,0
23.0,108.90,0
23.0,29.00,0
23.0,22.07,0
23.0,58.75,0
23.0,16.17,0
23.0,37.63,0
23.0,363.82,0
23.0,74.91,0
23.0,13.85,0
23.0,1.31,0
23.0,40.97,0
23.0,139.64,0
23.0,170.13,0
23.0,35.92,0
23.0,18.98,0
23.0,41.00,0
23.0,10.00,0
23.0,158.00,0
23.0,80.99,0
23.0,15.47,0
23.0,7.04,0
23.0,41.98,0
23.0,17.20,0
23.0,21.37,0
23.0,10.49,0
23.0,32.80,0
23.0,402.00,0
23.0,40.68,0
23.0,13.19,0
23.0,18.25,0
23.0,21.21,0
23.0,20.08,0
23.0,1.58,0
23.0,705.35,0
23.0,305.19,0
23.0,315.59,0
23.0,26.99,0
23.0,38.03,0
23.0,52.33,0
23.0,47.80,0
23.0,35.00,0
23.0,17.80,0
23.0,20.07,0
23.0,22.70,0
23.0,13.45,0
23.0,108.86,0
23.0,359.00,0
23.0,107.94,0
23.0,160.16,0
23.0,10.21,0
23.0,50.09,0
23.0,75.90,0
23.0,6.40,0
23.0,20.04,0
23.0,333.48,0
23.0,72.73,0
23.0,15.67,0
23.0,2535.95,0
23.0,28.55,0
23.0,162.35,0
23.0,9.76,0
23.0,19.30,0
23.0,1989.72,0
23.0,35.40,0
23.0,12.75,0
23.0,124.66,0
23.0,19.80,0
23.0,148.60,0
23.0,259.75,0
23.0,526.75,0
23.0,8.78,0
23.0,27.99,0
23.0,30.97,0
23.0,164.00,0
23.0,148.67,0
23.0,115.08,0
23.0,25.53,0
23.0,77.65,0
23.0,9.68,0
23.0,100.21,0
23.0,7.60,0
23.0,5.31,0
23.0,537.28,0
23.0,3.43,0
23.0,24.19,0
23.0,75.00,0
23.0,12.21,0
23.0,52.20,0
23.0,3.27,0
23.0,156.00,0
23.0,20.40,0
23.0,98.37,0
23.0,170.58,0
23.0,111.52,0
23.0,4.53,0
23.0,12.03,0
23.0,149.11,0
23.0,57.77,0
23.0,59.35,0
23.0,0.74,0
23.0,39.65,0
23.0,36.50,0
23.0,174.90,0
23.0,10.94,0
23.0,22.81,0
23.0,8.90,0
23.0,109.48,0
23.0,26.51,0
23.0,28.75,0
23.0,94.22,0
23.0,15.99,0
23.0,19.95,0
23.0,12.05,0
23.0,41.14,0
23.0,70.00,0
23.0,39.90,0
23.0,477.60,0
23.0,172.34,0
23.0,4.47,0
23.0,65.80,0
23.0,430.93,0
23.0,102.20,0
23.0,352.85,0
23.0,50.52,0
23.0,5.97,0
23.0,49.40,0
23.0,10.48,0
23.0,66.00,0
23.0,969.89,0
23.0,23.00,0
23.0,131.26,0
23.0,43.54,0
23.0,310.24,0
23.0,209.00,0
23.0,60.52,0
23.0,40.08,0
23.0,20.58,0
23.0,4.45,0
23.0,3.66,0
23.0,98.92,0
23.0,8.93,0
23.0,20.60,0
23.0,40.60,0
23.0,11.30,0
23.0,450.00,0
23.0,21.85,0
23.0,213.12,0
23.0,8.73,0
23.0,65.22,0
23.0,231.16,0
23.0,318.00,0
23.0,4.57,0
23.0,808.21,0
23.0,23.50,0
23.0,154.99,0
23.0,1.83,0
23.0,59.00,0
23.0,22.90,0
23.0,8.91,0
23.0,2.19,0
23.0,18.99,0
23.0,264.82,0
23.0,22.49,0
23.0,20.19,0
23.0,128.36,0
23.0,151.00,0
23.0,160.00,0
23.0,58.85,0
23.0,212.00,0
23.0,27.74,0
23.0,25.70,0
23.0,81.40,0
23.0,36.31,0
23.0,22.45,0
23.0,4.48,0
23.0,39.25,0
23.0,57.08,0
23.0,82.85,0
23.0,390.00,0
23.0,234.90,0
23.0,44.62,0
23.0,18.88,0
23.0,118.81,0
23.0,117.41,0
23.0,230.15,0
23.0,40.90,0
23.0,32.53,0
23.0,65.75,0
23.0,40.28,0
23.0,3.30,0
23.0,63.20,0
23.0,49.17,0
23.0,378.32,0
23.0,202.15,0
23.0,17.09,0
23.0,2.88,0
23.0,10.76,0
23.0,452.11,0
23.0,95.00,0
23.0,298.97,0
23.0,32.27,0
23.0,21.24,0
23.0,89.98,0
23.0,22.21,0
23.0,5.48,0
23.0,5.51,0
23.0,356.09,0
23.0,84.37,0
23.0,37.73,0
23.0,32.13,0
23.0,212.50,0
23.0,30.67,0
23.0,550.00,0
23.0,7.48,0
23.0,1.29,0
23.0,34.74,0
23.0,24.50,0
23.0,31.50,0
23.0,76.44,0
23.0,622.49,0
23.0,57.01,0
23.0,43.16,0
23.0,26.54,0
23.0,0.98,0
23.0,102.15,0
23.0,3.78,0
23.0,154.97,0
23.0,4.50,0
23.0,112.05,0
23.0,6.76,0
23.0,1099.00,0
23.0,5.84,0
23.0,111.05,0
23.0,2063.04,0
23.0,32.85,0
23.0,23.71,0
23.0,28.60,0
23.0,22.40,0
23.0,145.98,0
23.0,12.82,0
23.0,69.02,0
23.0,214.71,0
23.0,50.00,0
23.0,95.88,0
23.0,81.81,0
23.0,1.49,0
23.0,12.36,0
23.0,262.10,0
23.0,15.48,0
23.0,1.68,0
23.0,14.59,0
23.0,248.09,0
23.0,21.96,0
23.0,19.53,0
23.0,40.00,0
23.0,412.00,0
23.0,16.20,0
23.0,138.65,0
23.0,42.64,0
23.0,25.97,0
23.0,7.86,0
23.0,124.00,0
23.0,1424.00,0
23.0,339.48,0
23.0,71.24,0
23.0,9.42,0
23.0,74.11,0
23.0,9.22,0
23.0,0.82,0
23.0,34.66,0
23.0,506.48,0
23.0,150.00,0
23.0,62.50,0
23.0,7.57,0
23.0,136.05,0
23.0,66.66,0
23.0,15.60,0
23.0,245.15,0
23.0,140.24,0
23.0,374.97,0
23.0,52.18,0
23.0,237.00,0
23.0,52.50,0
23.0,13.74,0
23.0,9.74,0
23.0,59.89,0
23.0,73.85,0
23.0,33.49,0
23.0,5.99,0
23.0,499.00,0
23.0,260.00,0
23.0,4.94,0
23.0,30.42,0
23.0,63.75,0
23.0,1.37,0
23.0,31.51,0
23.0,18.16,0
23.0,120.84,0
23.0,109.98,0
23.0,100.72,0
23.0,25.35,0
23.0,78.24,0
23.0,55.75,0
23.0,6.16,0
23.0,1.77,0
23.0,28.15,0
23.0,820.94,0
23.0,9.87,0
23.0,81.45,0
23.0,51.06,0
23.0,108.00,0
23.0,34.10,0
23.0,0.91,0
23.0,95.37,0
23.0,0.61,0
23.0,91.49,0
23.0,214.80,0
23.0,71.22,0
23.0,8.69,0
23.0,2.66,0
23.0,710.50,0
23.0,12.79,0
23.0,127.69,0
23.0,221.50,0
23.0,10.40,0
23.0,181.60,0
23.0,18.87,0
23.0,32.45,0
23.0,261.00,0
23.0,31.38,0
23.0,7.16,0
23.0,28.24,0
23.0,128.19,0
23.0,29.74,0
23.0,93.00,0
23.0,9.49,0
23.0,3.57,0
23.0,518.00,0
23.0,31.78,0
23.0,44.99,0
23.0,206.00,0
23.0,172.40,0
23.0,9.08,0
23.0,38.42,0
23.0,599.00,0
23.0,119.50,0
23.0,226.65,0
23.0,137.99,0
23.0,48.10,0
23.0,143.99,0
23.0,30.75,0
23.0,65.07,0
23.0,34.90,0
23.0,128.75,0
23.0,228.79,0
23.0,18.14,0
23.0,4.99,0
23.0,15.54,0
23.0,129.00,0
23.0,181.85,0
23.0,19.40,0
23.0,185.59,0
23.0,2.68,0
23.0,10.44,0
23.0,17.00,0
23.0,12.57,0
23.0,38.35,0
23.0,16.16,0
23.0,11.88,0
23.0,52.95,0
23.0,61.00,0
23.0,150.57,0
23.0,42.80,0
23.0,13.02,0
23.0,145.73,0
23.0,554.50,0
23.0,35.99,0
23.0,5.00,0
23.0,12.13,0
23.0,8.01,0
23.0,11.27,0
23.0,33.95,0
23.0,0.90,0
23.0,818.00,0
23.0,1017.28,0
23.0,34.51,0
23.0,49.92,0
23.0,218.57,0
23.0,220.98,0
23.0,1.79,0
23.0,20.22,0
23.0,82.29,0
23.0,107.95,0
23.0,39.85,0
23.0,2.17,0
23.0,1598.50,0
23.0,392.59,0
23.0,46.69,0
23.0,39.06,0
23.0,24.71,0
23.0,41.94,0
23.0,19.89,0
23.0,31.94,0
23.0,112.27,0
23.0,180.00,0
23.0,1531.16,0
23.0,9.95,0
23.0,54.20,0
23.0,137.00,0
23.0,286.93,0
23.0,59.85,0
23.0,1067.99,0
23.0,208.04,0
23.0,66.90,0
23.0,28.29,0
23.0,7.13,0
23.0,13.50,0
23.0,12.30,0
23.0,37.00,0
23.0,29.56,0
23.0,18.49,0
23.0,97.93,0
23.0,36.51,0
23.0,28.26,0
23.0,140.00,0
23.0,45.25,0
23.0,105.45,0
23.0,579.00,0
23.0,51.11,0
23.0,57.93,0
23.0,1169.05,0
23.0,99.00,0
23.0,41.11,0
23.0,4.96,0
23.0,23.36,0
23.0,31.00,0
23.0,9.43,0
23.0,36.27,0
23.0,65.55,0
23.0,81.00,0
23.0,26.50,0
23.0,26.74,0
23.0,220.84,0
23.0,104.10,0
23.0,154.17,0
23.0,27.85,0
23.0,24.48,0
23.0,85.80,0
23.0,584.16,0
23.0,16.60,0
23.0,6.23,0
23.0,25.86,0
23.0,37.48,0
23.0,42.20,0
23.0,6.63,0
23.0,12.89,0
23.0,1.62,0
23.0,52.96,0
23.0,43.00,0
23.0,45.85,0
23.0,97.98,0
23.0,9.14,0
23.0,114.20,0
23.0,41.49,0
23.0,499.32,0
23.0,623.75,0
23.0,39.10,0
23.0,288.59,0
23.0,142.55,0
23.0,29.58,0
23.0,699.80,0
23.0,24.95,0
23.0,49.00,0
23.0,11.08,0
23.0,3.90,0
23.0,28.84,0
23.0,25.23,0
23.0,64.32,0
23.0,12.67,0
23.0,276.69,0
23.0,11.48,0
23.0,15.92,0
23.0,6.68,0
23.0,206.53,0
23.0,20.80,0
23.0,2.69,0
23.0,9.34,0
23.0,2.31,0
23.0,488.00,0
23.0,16.02,0
23.0,148.89,0
23.0,616.45,0
23.0,32.68,0
23.0,47.85,0
23.0,25.28,0
23.0,99.60,0
23.0,18.23,0
23.0,73.00,0
23.0,12.14,0
23.0,650.02,0
23.0,12.37,0
23.0,35.53,0
23.0,33.30,0
23.0,62.17,0
23.0,151.69,0
23.0,113.00,0
23.0,54.61,0
23.0,149.00,0
23.0,392.20,0
23.0,4.86,0
23.0,145.00,0
23.0,36.33,0
23.0,1054.46,0
23.0,29.69,0
23.0,27.15,0
23.0,60.83,0
23.0,167.61,0
23.0,295.18,0
23.0,64.94,0
23.0,1472.42,0
23.0,33.98,0
23.0,97.40,0
23.0,29.99,0
23.0,29.80,0
23.0,20.97,0
23.0,282.40,0
23.0,152.45,0
23.0,26.86,0
23.0,51.97,0
23.0,12.58,0
23.0,53.70,0
23.0,11.40,0
23.0,59.14,0
23.0,76.00,0
23.0,39.13,0
23.0,2.65,0
23.0,82.58,0
23.0,28.94,0
23.0,20.49,0
23.0,529.00,0
23.0,169.28,0
23.0,1091.67,0
23.0,325.17,0
23.0,54.45,0
23.0,6.95,0
23.0,10.68,0
23.0,98.89,0
23.0,271.29,0
23.0,21.00,0
23.0,225.11,0
23.0,407.00,0
23.0,23.05,0
23.0,17.54,0
23.0,51.45,0
23.0,54.26,0
23.0,6.90,0
23.0,14.32,0
23.0,13.54,0
23.0,164.72,0
23.0,64.99,0
23.0,889.00,0
23.0,33.99,0
23.0,7.12,0
23.0,155.00,0
23.0,81.85,0
23.0,289.00,0
23.0,45.90,0
23.0,452.74,0
23.0,56.89,0
23.0,117.27,0
23.0,2.29,0
23.0,251.00,0
23.0,94.81,0
23.0,186.00,0
23.0,5.30,0
23.0,7.49,0
23.0,4.23,0
23.0,84.20,0
23.0,794.70,0
23.0,60.85,0
23.0,66.74,0
23.0,78.03,0
23.0,2.75,0
23.0,459.00,0
23.0,40.62,0
23.0,69.61,0
23.0,163.31,0
23.0,233.90,0
23.0,149.10,0
23.0,4.79,0
23.0,238.76,0
23.0,114.98,0
23.0,7.07,0
23.0,25.90,0
23.0,130.89,0
23.0,5.72,0
23.0,4.30,0
23.0,46.77,0
23.0,298.20,0
23.0,73.91,0
23.0,20.30,0
23.0,49.45,0
23.0,233.00,0
23.0,11.46,0
23.0,511.20,0
23.0,40.25,0
23.0,407.02,0
23.0,216.91,0
23.0,11.79,0
23.0,92.54,0
23.0,116.26,0
23.0,49.95,0
23.0,19.99,0
23.0,865.17,0
23.0,626.54,0
23.0,0.78,0
23.0,305.25,0
23.0,82.79,0
23.0,39.95,0
23.0,8.68,0
23.0,9.72,0
23.0,38.39,0
23.0,33.28,0
23.0,10.88,0
23.0,38.44,0
23.0,1061.25,0
23.0,34.47,0
23.0,51.00,0
23.0,27.37,0
23.0,878.95,0
23.0,284.14,0
23.0,8.31,0
23.0,0.79,0
23.0,10.98,0
23.0,10.90,0
23.0,287.52,0
23.0,25.83,0
23.0,125.00,0
23.0,9.21,0
23.0,57.66,0
23.0,250.00,0
23.0,144.60,0
23.0,8.76,0
23.0,66.17,0
23.0,24.00,0
23.0,51.40,0
23.0,247.00,0
23.0,18.58,0
23.0,33.17,0
23.0,5268.04,0
23.0,30.46,0
23.0,115.79,0
23.0,197.84,0
23.0,2.35,0
23.0,36.00,0
23.0,1.84,0
23.0,77.86,0
23.0,7.00,0
23.0,51.54,0
23.0,18.50,0
23.0,10.87,0
23.0,5.83,0
23.0,398.80,0
23.0,82.77,0
23.0,50.82,0
23.0,18.43,0
23.0,529.69,0
23.0,176.58,0
23.0,1.27,0
23.0,327.00,0
23.0,100.06,0
23.0,93.08,0
23.0,0.15,0
23.0,119.90,0
23.0,75.41,0
23.0,29.77,0
23.0,81.01,0
23.0,84.00,0
23.0,27.11,0
23.0,700.60,0
23.0,28.06,0
23.0,13.57,0
23.0,18.80,0
23.0,0.92,0
23.0,6.82,0
23.0,93.82,0
23.0,2.50,0
23.0,701.75,0
23.0,7.30,0
23.0,9.75,0
23.0,133.40,0
23.0,39.46,0
23.0,51.70,0
23.0,19.31,0
23.0,152.29,0
23.0,4.56,0
23.0,121.71,0
23.0,43.56,0
23.0,63.50,0
23.0,19.14,0
23.0,331.00,0
23.0,205.50,0
23.0,5.47,0
23.0,23.08,0
23.0,63.70,0
23.0,6.99,0
23.0,203.71,0
23.0,25.34,0
23.0,316.53,0
23.0,5.26,0
23.0,533.50,0
23.0,43.51,0
23.0,5.08,0
23.0,134.88,0
23.0,2.24,0
23.0,60.00,0
23.0,164.88,0
23.0,53.90,0
23.0,1.23,0
23.0,22.20,0
23.0,12.47,0
23.0,236.14,0
23.0,1073.40,0
23.0,79.19,0
23.0,23.76,0
23.0,174.51,0
23.0,4.01,0
23.0,284.90,0
23.0,12.48,0
23.0,345.40,0
23.0,45.03,0
23.0,155.42,0
23.0,4.78,0
23.0,75.66,0
23.0,174.88,0
23.0,1.57,0
23.0,4.64,0
23.0,78.64,0
23.0,161.46,0
23.0,11.93,0
23.0,2.36,0
23.0,25.85,0
23.0,103.00,0
23.0,17.43,0
23.0,19.71,0
23.0,319.55,0
23.0,16.57,0
23.0,40.98,0
23.0,10.97,0
23.0,9.28,0
23.0,21.10,0
23.0,279.94,0
23.0,13.79,0
23.0,99.23,0
23.0,59.34,0
23.0,38.48,0
23.0,90.82,0
23.0,3.62,0
23.0,27.75,0
23.0,378.00,0
23.0,19.36,0
23.0,99.66,0
23.0,9.73,0
23.0,838.00,0
23.0,34.80,0
23.0,63.48,0
23.0,63.80,0
23.0,33.24,0
23.0,168.00,0
23.0,41.33,0
23.0,209.98,0
23.0,28.62,0
23.0,25.61,0
23.0,405.95,0
23.0,35.51,0
23.0,57.50,0
23.0,99.95,0
23.0,51.85,0
23.0,14.67,0
23.0,44.22,0
23.0,183.00,0
23.0,3629.22,0
23.0,3.59,0
23.0,270.00,0
23.0,112.23,0
23.0,61.41,0
23.0,7.59,0
23.0,3.71,0
23.0,56.00,0
23.0,46.03,0
23.0,133.95,0
23.0,5.56,0
23.0,20.99,0
23.0,58.00,0
23.0,325.41,0
23.0,11.53,0
23.0,225.90,0
23.0,8.77,0
23.0,125.90,0
23.0,109.50,0
23.0,45.48,0
23.0,32.00,0
23.0,51.16,0
23.0,50.85,0
23.0,106.00,0
23.0,12.80,0
23.0,22.00,0
23.0,333.60,0
23.0,15.15,0
23.0,49.99,0
23.0,30.29,0
23.0,5.98,0
23.0,114.79,0
23.0,34.95,0
23.0,10.65,0
23.0,261.08,0
23.0,0.12,0
23.0,7.56,0
23.0,149.99,0
23.0,367.98,0
23.0,15.95,0
23.0,162.66,0
23.0,15.42,0
23.0,159.80,0
23.0,11.84,0
23.0,193.98,0
23.0,189.89,0
23.0,164.95,0
23.0,128.38,0
23.0,26.41,0
23.0,93.91,0
23.0,2.78,0
23.0,54.90,0
23.0,40.32,0
23.0,28.40,0
23.0,172.00,0
23.0,169.90,0
23.0,14.00,0
23.0,139.82,0
23.0,74.45,0
23.0,47.50,0
23.0,77.07,0
23.0,53.38,0
23.0,31.99,0
23.0,85.11,0
23.0,67.99,0
23.0,33.13,0
23.0,54.96,0
23.0,55.00,0
23.0,13.99,0
23.0,5.32,0
23.0,22.08,0
23.0,512.25,1
23.0,1.93,0
23.0,339.50,0
23.0,138.10,0
23.0,104.79,0
23.0,6.51,0
23.0,443.40,0
23.0,11.54,0
23.0,330.26,0
23.0,68.46,0
23.0,61.09,0
23.0,316.00,0
23.0,189.70,0
23.0,642.12,0
23.0,14.98,0
23.0,30.36,0
23.0,9.16,0
23.0,17.75,0
23.0,6.18,0
23.0,4.06,0
23.0,89.78,0
23.0,10.22,0
23.0,47.66,0
23.0,314.00,0
23.0,64.20,0
23.0,40.46,0
23.0,237.62,0
23.0,15.52,0
23.0,20.85,0
23.0,160.50,0
23.0,52.53,0
23.0,165.00,0
23.0,639.98,0
23.0,0.69,0
23.0,21.59,0
23.0,145.88,0
23.0,1.59,0
23.0,777.10,0
23.0,352.30,0
23.0,12.90,0
23.0,31.97,0
23.0,62.89,0
23.0,96.62,0
23.0,10.75,0
23.0,28.93,0
23.0,364.61,0
23.0,84.74,0
23.0,11.28,0
23.0,114.90,0
23.0,51.30,0
23.0,106.94,0
23.0,370.00,0
23.0,8.80,0
23.0,96.00,0
23.0,19.94,0
23.0,23.43,0
23.0,16.66,0
23.0,28.56,0
23.0,228.28,0
23.0,376.50,0
23.0,69.37,0
23.0,173.86,0
23.0,327.87,0
23.0,49.41,0
23.0,127.06,0
23.0,22.19,0
23.0,83.53,0
23.0,6.48,0
23.0,221.97,0
23.0,31.46,0
23.0,9.96,0
23.0,79.85,0
23.0,119.00,0
23.0,20.98,0
23.0,111.75,0
23.0,27.26,0
23.0,182.25,0
23.0,17.56,0
23.0,76.50,0
23.0,52.52,0
23.0,42.40,0
23.0,273.05,0
23.0,118.37,0
23.0,58.50,0
23.0,25.95,0
23.0,92.40,0
23.0,11.25,0
23.0,58.74,0
23.0,39.72,0
23.0,79.05,0
23.0,15.76,0
23.0,9.35,0
23.0,43.88,0
23.0,0.75,0
23.0,54.42,0
23.0,835.00,0
23.0,84.38,0
23.0,28.11,0
23.0,378.83,0
23.0,20.36,0
23.0,114.02,0
23.0,9.97,0
23.0,21.58,0
23.0,42.00,0
23.0,1.30,0
23.0,1408.30,0
23.0,22.14,0
23.0,38.98,0
23.0,25.41,0
23.0,41.70,0
23.0,11.52,0
24.0,45.58,0
24.0,167.83,0
24.0,110.37,0
24.0,22.54,0
24.0,22.49,0
24.0,88.35,0
24.0,189.00,0
24.0,9.38,0
24.0,112.99,0
24.0,245.18,0
24.0,36.98,0
24.0,1.57,0
24.0,15.88,0
24.0,18.52,0
24.0,83.63,0
24.0,194.78,0
24.0,3.17,0
24.0,462.70,0
24.0,8.81,0
24.0,60.00,0
24.0,7.58,0
24.0,11.76,0
24.0,48.02,0
24.0,192.57,0
24.0,29.30,0
24.0,35.78,0
24.0,13.90,0
24.0,8.97,0
24.0,21.30,0
24.0,102.00,0
24.0,264.40,0
24.0,448.38,0
24.0,213.10,0
24.0,24.90,0
24.0,20.02,0
24.0,16.26,0
24.0,61.71,0
24.0,15.84,0
24.0,47.14,0
24.0,120.00,0
24.0,30.37,0
24.0,32.06,0
24.0,29.05,0
24.0,45.92,0
24.0,35.19,0
24.0,9.56,0
24.0,24.04,0
24.0,28.24,0
24.0,86.97,0
24.0,14.58,0
24.0,15.13,0
24.0,55.86,0
24.0,49.99,0
24.0,134.05,0
24.0,190.03,0
24.0,36.00,0
24.0,8.98,0
24.0,99.45,0
24.0,34.74,0
24.0,9.89,0
24.0,22.23,0
24.0,162.98,0
24.0,0.52,0
24.0,36.78,0
24.0,420.00,0
24.0,9.08,0
24.0,0.01,0
24.0,140.00,0
24.0,61.00,0
24.0,83.23,0
24.0,6.45,0
24.0,305.96,0
24.0,11.11,0
24.0,165.26,0
24.0,10.15,0
24.0,177.65,0
24.0,6.68,0
24.0,12.64,0
24.0,115.65,0
24.0,23.99,0
24.0,169.14,0
24.0,17.95,0
24.0,66.63,0
24.0,3.30,0
24.0,50.66,0
24.0,104.02,0
24.0,210.32,0
24.0,3.80,0
24.0,20.96,0
24.0,161.21,0
24.0,44.92,0
24.0,760.00,0
24.0,2.31,0
24.0,9.96,0
24.0,4.21,0
24.0,23.51,0
24.0,5.15,0
24.0,217.96,0
24.0,1.56,0
24.0,89.91,0
24.0,1184.84,0
24.0,128.11,0
24.0,5.31,0
24.0,279.75,0
24.0,239.40,0
24.0,70.73,0
24.0,376.98,0
24.0,47.97,0
24.0,23.37,0
24.0,57.50,0
24.0,149.98,0
24.0,56.00,0
24.0,89.74,0
24.0,7.00,0
24.0,202.80,0
24.0,20.75,0
24.0,3.94,0
24.0,539.66,0
24.0,2476.70,0
24.0,33.89,0
24.0,7.18,0
24.0,136.77,0
24.0,400.00,0
24.0,225.39,0
24.0,61.85,0
24.0,20.20,0
24.0,219.98,0
24.0,85.25,0
24.0,27.60,0
24.0,85.00,0
24.0,10.35,0
24.0,134.74,0
24.0,34.04,0
24.0,27.85,0
24.0,14.23,0
24.0,376.13,0
24.0,54.00,0
24.0,68.46,0
24.0,6.04,0
24.0,96.70,0
24.0,9.46,0
24.0,136.56,0
24.0,2.23,0
24.0,60.85,0
24.0,37.73,0
24.0,153.97,0
24.0,16.87,0
24.0,13.40,0
24.0,12.10,0
24.0,95.76,0
24.0,14.53,0
24.0,1.18,0
24.0,190.79,0
24.0,209.00,0
24.0,13.61,0
24.0,0.83,0
24.0,729.57,0
24.0,11.35,0
24.0,11.00,0
24.0,13.05,0
24.0,14.19,0
24.0,123.75,0
24.0,29.00,0
24.0,33.40,0
24.0,10.59,0
24.0,6.11,0
24.0,119.97,0
24.0,41.95,0
24.0,74.99,0
24.0,147.40,0
24.0,39.27,0
24.0,4.87,0
24.0,16.22,0
24.0,250.88,0
24.0,79.92,0
24.0,26.43,0
24.0,95.34,0
24.0,59.88,0
24.0,38.87,0
24.0,103.61,0
24.0,181.00,0
24.0,30.86,0
24.0,11.83,0
24.0,5.55,0
24.0,89.18,0
24.0,81.24,0
24.0,94.80,0
24.0,500.00,0
24.0,64.05,0
24.0,219.07,0
24.0,22.87,0
24.0,2.28,0
24.0,13.08,0
24.0,33.24,0
24.0,64.99,0
24.0,58.25,0
24.0,10.72,0
24.0,29.15,0
24.0,89.99,0
24.0,6.80,0
24.0,21.94,0
24.0,3.60,0
24.0,2.11,0
24.0,33.00,0
24.0,47.56,0
24.0,134.70,0
24.0,158.00,0
24.0,775.00,0
24.0,0.12,0
24.0,7.80,0
24.0,3.76,0
24.0,282.69,0
24.0,18.47,0
24.0,65.42,0
24.0,29.20,0
24.0,95.85,0
24.0,33.51,0
24.0,3.78,0
24.0,115.31,0
24.0,78.64,0
24.0,10.40,0
24.0,21.50,0
24.0,103.78,0
24.0,1.84,0
24.0,19.41,0
24.0,113.14,0
24.0,338.00,0
24.0,58.59,0
24.0,292.00,0
24.0,5.38,0
24.0,38.65,0
24.0,68.45,0
24.0,50.05,0
24.0,18.03,0
24.0,34.22,0
24.0,14.88,0
24.0,150.91,0
24.0,162.66,0
24.0,29.89,0
24.0,15.15,0
24.0,1474.08,0
24.0,105.00,0
24.0,8.00,0
24.0,168.33,0
24.0,57.05,0
24.0,243.84,0
24.0,199.85,0
24.0,14.57,0
24.0,61.75,0
24.0,106.45,0
24.0,4.99,0
24.0,156.00,0
24.0,13.98,0
24.0,46.91,0
24.0,7.59,0
24.0,34.78,0
24.0,24.95,0
24.0,62.92,0
24.0,276.00,0
24.0,21.63,0
24.0,2.15,0
24.0,40.37,0
24.0,32.00,0
24.0,4.46,0
24.0,84.16,0
24.0,35.80,0
24.0,10.57,0
24.0,144.00,0
24.0,287.50,0
24.0,17.85,0
24.0,20.41,0
24.0,59.70,0
24.0,0.78,0
24.0,10.99,0
24.0,30.00,0
24.0,163.54,0
24.0,80.57,0
24.0,696.00,0
24.0,209.89,0
24.0,0.88,0
24.0,95.00,0
24.0,1.52,0
24.0,0.90,0
24.0,34.94,0
24.0,28.80,0
24.0,29.99,0
24.0,6.76,0
24.0,44.95,0
24.0,20.53,0
24.0,25.99,0
24.0,312.20,0
24.0,203.70,0
24.0,22.80,0
24.0,355.11,0
24.0,3.79,0
24.0,19.66,0
24.0,48.00,0
24.0,7.90,0
24.0,41.68,0
24.0,23.00,0
24.0,44.14,0
24.0,695.45,0
24.0,96.82,0
24.0,90.00,0
24.0,451.12,0
24.0,3.24,0
24.0,5.10,0
24.0,37.79,0
24.0,3.57,0
24.0,140.95,0
24.0,704.73,0
24.0,1.54,0
24.0,414.00,0
24.0,45.47,0
24.0,18.93,0
24.0,49.90,0
24.0,50.60,0
24.0,128.35,0
24.0,9.81,0
24.0,8.25,0
24.0,5.43,0
24.0,19.99,0
24.0,6.31,0
24.0,112.09,0
24.0,13.97,0
24.0,80.25,0
24.0,176.37,0
24.0,998.00,0
24.0,37.00,0
24.0,56.43,0
24.0,3.73,0
24.0,89.00,0
24.0,160.86,0
24.0,11.77,0
24.0,189.98,0
24.0,12.00,0
24.0,7.14,0
24.0,15.95,0
24.0,24.14,0
24.0,27.23,0
24.0,145.00,0
24.0,52.00,0
24.0,45.36,0
24.0,152.05,0
24.0,6.56,0
24.0,219.00,0
24.0,104.93,0
24.0,8.80,0
24.0,20.92,0
24.0,16.18,0
24.0,236.98,0
24.0,111.50,0
24.0,19.60,0
24.0,20.60,0
24.0,11.31,0
24.0,11.40,0
24.0,37.01,0
24.0,19.01,0
24.0,135.83,0
24.0,39.00,0
24.0,34.99,0
24.0,15.09,0
24.0,42.48,0
24.0,104.90,0
24.0,179.00,0
24.0,73.53,0
24.0,25.22,0
24.0,19.21,0
24.0,6.47,0
24.0,68.36,0
24.0,7.23,0
24.0,871.02,0
24.0,22.66,0
24.0,22.24,0
24.0,2.49,0
24.0,4.39,0
24.0,149.95,0
24.0,240.00,0
24.0,28.90,0
24.0,29.47,0
24.0,11.65,0
24.0,584.00,0
24.0,41.99,0
24.0,120.34,0
24.0,150.54,0
24.0,378.00,0
24.0,55.50,0
24.0,24.98,0
24.0,2.16,0
24.0,399.00,0
24.0,0.69,0
24.0,15.35,0
24.0,12.08,0
24.0,42.91,0
24.0,13.48,0
24.0,8.99,0
24.0,7.74,0
24.0,67.70,0
24.0,42.00,0
24.0,22.07,0
24.0,128.10,0
24.0,143.47,0
24.0,45.49,0
24.0,7.88,0
